,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,zero_crossing
929,18.0,0.0,"grand rapids, michigan, usa",english88,english,male,152,usa,False,125.708984375
930,18.0,0.0,"kingston ma, massachusetts, usa",english89,english,male,153,usa,False,64.92919921875
931,48.0,0.0,"carthage, texas, usa",english9,english,female,154,usa,False,173.103515625
932,53.0,0.0,"pittsburgh, pennsylvania, usa",english90,english,male,155,usa,False,136.9072265625
934,22.0,0.0,"wisconsin rapids, wisconsin, usa",english92,english,female,157,usa,False,132.69921875
935,22.0,0.0,"mamou, louisiana, usa",english93,english,female,158,usa,False,187.42919921875
936,55.0,0.0,"pensacola, florida, usa",english94,english,female,159,usa,False,190.134765625
937,18.0,0.0,"mishawaka, indiana, usa",english95,english,male,160,usa,False,157.10986328125
938,31.0,0.0,"point pleasant, new jersey, usa",english96,english,male,161,usa,False,136.69921875
939,42.0,0.0,"wilmington nc, north carolina, usa",english97,english,male,162,usa,False,147.9091796875
940,22.0,0.0,"spokane, washington, usa",english98,english,male,163,usa,False,109.52978515625
941,52.0,0.0,"pittsburgh, pennsylvania, usa",english99,english,female,164,usa,False,214.69677734375
958,52.0,6.0,"bethesda, maryland, usa",farsi14,farsi,female,1572,usa,False,272.5751953125
986,30.0,5.0,"victoria, british columbia, canada",finnish5,finnish,male,873,canada,False,160.77392578125
993,19.0,9.0,"montreal, quebec, canada",french12,french,female,524,canada,False,143.46484375
997,19.0,7.0,"montreal, quebec, canada",french16,french,female,658,canada,False,83.2734375
999,22.0,6.0,"washington, dc, usa",french18,french,male,741,usa,False,156.77783203125
1002,23.0,12.0,"alma, quebec, canada",french20,french,male,804,canada,False,122.89208984375
1004,78.0,16.0,"ghent, belgium",french22,french,female,822,belgium,False,185.486328125
1005,76.0,16.0,"ghent, belgium",french23,french,female,823,belgium,False,153.60693359375
1008,27.0,11.0,"montreal, quebec, canada",french26,french,female,917,canada,False,134.48583984375
1016,62.0,10.0,"montreal, quebec, canada",french33,french,male,1127,canada,False,192.25830078125
1021,22.0,8.0,"montreal, quebec, canada",french38,french,male,1424,canada,False,132.287109375
1029,22.0,8.0,"montreal, quebec, canada",french45,french,male,1567,canada,False,190.61865234375
1036,18.0,5.0,"liege, wallonia, belgium",french51,french,male,1765,belgium,False,283.69970703125
1050,18.0,5.0,"rimouski, quebec, canada",french7,french,male,185,canada,False,151.525390625
1051,66.0,16.0,"ghent, belgium",french8,french,male,186,belgium,False,285.728515625
1060,72.0,40.0,"pingxiang, jiangxi, china",gan1,gan,male,1632,china,False,633.03564453125
1065,51.0,9.0,"dilla, ethiopia",gedeo1,gedeo,male,1090,ethiopia,False,140.75830078125
1071,48.0,12.0,"dusseldorf, germany",german1,german,female,189,germany,False,96.5771484375
1072,24.0,10.0,"darmstadt, germany",german10,german,male,635,germany,False,136.35595703125
1073,20.0,11.0,"frankfurt, germany",german11,german,female,640,germany,False,113.9091796875
1078,31.0,11.0,"bremen, germany",german16,german,female,881,germany,False,133.37353515625
1079,53.0,10.0,"frankfurt, germany",german17,german,female,882,germany,False,114.0673828125
1081,19.0,11.0,"offenbach, germany",german19,german,female,928,germany,False,84.14892578125
1082,29.0,12.0,"bemberg, germany",german2,german,female,190,germany,False,114.86328125
1085,21.0,12.0,"elsterwerda, germany",german22,german,female,1092,germany,False,154.01806640625
1086,24.0,11.0,"herdecke, germany",german23,german,male,1255,germany,False,183.18115234375
1087,27.0,10.0,"niedersachsen, germany",german24,german,male,1383,germany,False,90.1328125
1088,21.0,11.0,"geislingen, germany",german25,german,female,1443,germany,False,125.6875
1089,77.0,24.0,"stuttgart, germany",german26,german,female,1452,germany,False,267.603515625
1090,23.0,10.0,"bielefeld, germany",german27,german,male,1494,germany,False,217.23095703125
1092,53.0,12.0,"coburg, germany",german29,german,female,1619,germany,False,186.64111328125
1093,19.0,12.0,"meissen, germany",german3,german,female,191,germany,False,143.65673828125
1095,21.0,10.0,"datteln, germany",german31,german,female,1685,germany,False,184.93017578125
1096,29.0,12.0,"niedersachsen, germany",german32,german,female,1707,germany,False,165.4365234375
1097,39.0,10.0,"stuttgart, germany",german33,german,male,1877,germany,False,241.21826171875
1098,28.0,11.0,"bochum, germany",german34,german,male,1879,germany,False,147.37646484375
1099,51.0,11.0,"ingolstadt, germany",german35,german,female,1972,germany,False,193.77783203125
1100,18.0,14.0,"hamburg, germany",german36,german,female,1994,germany,False,207.95263671875
1101,19.0,11.0,"stuttgart, germany",german4,german,female,192,germany,False,160.71630859375
1102,47.0,12.0,"halle, germany",german5,german,male,193,germany,False,277.10009765625
1104,20.0,11.0,"berlin, germany",german7,german,male,501,germany,False,160.05517578125
1105,25.0,10.0,"bernburg, germany",german8,german,male,545,germany,False,48.34912109375
1106,22.0,8.0,"wuppertal, germany",german9,german,male,616,germany,False,297.50244140625
1110,24.0,4.0,"bethlehem, pennsylvania, usa",greek12,greek,male,1712,usa,False,313.8310546875
1112,22.0,3.0,"lancaster, pennsylvania, usa",greek14,greek,female,1816,usa,False,192.43994140625
1122,20.0,15.0,"ahmedabad, india",gujarati1,gujarati,male,198,india,False,176.193359375
1123,22.0,8.0,"bombay, india",gujarati2,gujarati,male,199,india,False,140.123046875
1125,53.0,16.0,"ahmedabad, india",gujarati4,gujarati,female,610,india,False,186.8642578125
1126,28.0,3.0,"bombay, india",gujarati5,gujarati,female,1016,india,False,168.7783203125
1127,29.0,5.0,"kutch, gujarat, india",gujarati6,gujarati,male,1143,india,False,130.50830078125
1128,40.0,4.0,"hyderabad, india",gujarati7,gujarati,female,1504,india,False,94.349609375
1129,27.0,7.0,"ahmedabad, india",gujarati8,gujarati,female,1678,india,False,221.5048828125
1130,19.0,9.0,"surat, india",gujarati9,gujarati,male,2041,india,False,277.78369140625
1133,51.0,12.0,"hosanna, ethiopia",hadiyya1,hadiyya,male,1022,ethiopia,False,192.0439453125
1134,30.0,11.0,"hosanna, ethiopia",hadiyya2,hadiyya,male,1032,ethiopia,False,154.6767578125
1155,27.0,2.0,"nagpur, maharashtra, india",hindi1,hindi,male,207,india,False,180.6572265625
1156,19.0,10.5,"new delhi, india",hindi10,hindi,female,1202,india,False,87.87646484375
1157,20.0,4.0,"chandigarh, india",hindi11,hindi,male,1437,india,False,129.11474609375
1158,25.0,4.0,"allahabad, india",hindi12,hindi,female,1440,india,False,103.76708984375
1159,43.0,13.0,"jaipur, india",hindi13,hindi,female,1633,india,False,221.15478515625
1160,53.0,12.0,"new delhi, india",hindi14,hindi,male,1697,india,False,229.06591796875
1161,23.0,1.0,"new delhi, india",hindi15,hindi,female,1794,india,False,230.6064453125
1162,25.0,5.0,"new delhi, india",hindi16,hindi,male,1966,india,False,221.12158203125
1163,47.0,3.0,"new delhi, india",hindi17,hindi,female,1988,india,False,291.876953125
1164,21.0,5.0,"new delhi, india",hindi18,hindi,female,2125,india,False,140.48193359375
1165,31.0,3.0,"hyderabad, india",hindi2,hindi,male,587,india,False,356.57958984375
1166,42.0,5.0,"jalandhar, india",hindi3,hindi,male,593,india,False,110.0693359375
1167,28.0,14.0,"bhilwara, rajisthan, india",hindi4,hindi,female,765,india,False,127.64990234375
1168,64.0,10.0,"hubballi, karnataka, india",hindi5,hindi,female,845,india,False,106.46435546875
1169,27.0,4.0,"new delhi, india",hindi6,hindi,female,866,india,False,77.369140625
1170,60.0,5.0,"allahabad, utter pardesh, india",hindi7,hindi,female,867,india,False,109.271484375
1171,19.0,8.0,"imphal, india",hindi8,hindi,male,910,india,False,127.69140625
1172,31.0,4.0,"durgapur, west bengal, india",hindi9,hindi,male,1017,india,False,120.794921875
1205,29.0,22.0,"carbonia, italy",italian1,italian,female,217,italy,False,183.01123046875
1206,48.0,12.0,"palermo, italy",italian10,italian,male,627,italy,False,96.40185546875
1207,30.0,18.0,"cagliari, italy",italian11,italian,male,641,italy,False,103.015625
1209,20.0,8.0,"enna, italy",italian13,italian,male,733,italy,False,93.40625
1210,20.0,8.0,"cosenza, italy",italian14,italian,male,761,italy,False,314.70849609375
1211,48.0,15.0,"forli, italy",italian15,italian,male,839,italy,False,102.6064453125
1212,40.0,14.0,"mantua, italy",italian16,italian,male,942,italy,False,114.95068359375
1213,28.0,14.0,"turin, italy",italian17,italian,male,995,italy,False,105.41015625
1214,20.0,8.0,"grugliasco, italy",italian18,italian,male,1043,italy,False,190.7529296875
1215,19.0,11.0,"rome, italy",italian19,italian,male,1114,italy,False,164.68408203125
1216,46.0,18.0,"caltanissetta, sicily, italy",italian2,italian,male,218,italy,False,233.99267578125
1217,32.0,15.0,"naples, italy",italian20,italian,male,1123,italy,False,139.59716796875
1218,42.0,20.0,"trento, italy",italian21,italian,male,1124,italy,False,158.1103515625
1219,23.0,6.0,"teramo, italy",italian22,italian,male,1175,italy,False,261.1044921875
1220,34.0,14.0,"cuneo, italy",italian23,italian,female,1177,italy,False,176.18212890625
1221,23.0,6.0,"milan, italy",italian24,italian,female,1406,italy,False,156.404296875
1222,40.0,3.5,"wiesbaden, germany",italian25,italian,male,1322,germany,False,85.08154296875
1223,49.0,11.0,"siracusa, sicily, italy",italian26,italian,male,1489,italy,False,207.9619140625
1224,33.0,10.0,"milan, italy",italian27,italian,female,1543,italy,False,202.22314453125
1225,25.0,6.0,"rome, italy",italian28,italian,male,1679,italy,False,136.61181640625
1226,21.0,8.0,"trieste, italy",italian29,italian,female,1686,italy,False,174.77490234375
1227,55.0,21.0,"florence, italy",italian3,italian,male,219,italy,False,95.66357421875
1228,23.0,11.0,"bologna, italy",italian30,italian,male,1741,italy,False,319.564453125
1229,59.0,23.0,"naples, italy",italian31,italian,female,1976,italy,False,136.5576171875
1230,49.0,14.0,"sardinia, italy",italian32,italian,male,1984,italy,False,348.9208984375
1231,78.0,50.0,"bitonto, italy",italian33,italian,female,2020,italy,False,394.6865234375
1232,47.0,11.0,"cremona, italy",italian4,italian,female,220,italy,False,118.4912109375
1233,52.0,25.0,"vicenza, veneto, italy",italian5,italian,male,440,italy,False,94.57763671875
1234,32.0,15.0,"naples, italy",italian6,italian,female,473,italy,False,29.23779296875
1235,24.0,8.0,"naples, italy",italian7,italian,male,553,italy,False,108.5546875
1236,43.0,10.0,"bari, italy",italian8,italian,male,589,italy,False,158.9912109375
1237,18.0,8.0,"turin, italy",italian9,italian,male,619,italy,False,125.88623046875
1268,36.0,9.0,"hosanna, ethiopia",kambaata1,kambaata,male,978,ethiopia,False,122.7705078125
1269,51.0,7.0,"durame, ethiopia",kambaata2,kambaata,male,1002,ethiopia,False,177.5126953125
1270,54.0,8.0,"hosanna, ethiopia",kambaata3,kambaata,male,1033,ethiopia,False,132.02587890625
1271,26.0,5.0,"bangalore, india",kannada1,kannada,female,228,india,False,144.4296875
1281,20.0,4.0,"auburn, australia",khmer6,khmer,female,1669,australia,False,207.3935546875
1283,19.0,16.0,"new orleans, louisiana, usa",kikongo1,kikongo,male,464,usa,False,85.92724609375
1299,38.0,6.0,"hyderabad, andhra pradesh, india",konkani1,konkani,female,438,india,False,127.69873046875
1300,29.0,13.0,"ui jong bu, south korea",korean1,korean,male,238,south korea,False,273.693359375
1301,34.0,13.0,"kwangju, south korea",korean10,korean,male,483,south korea,False,185.39404296875
1302,26.0,14.0,"seoul, south korea",korean11,korean,male,559,south korea,False,132.787109375
1303,31.0,31.0,"sokcho, south korea",korean12,korean,male,608,south korea,False,141.0390625
1304,50.0,12.0,"pusan, south korea",korean13,korean,female,759,south korea,False,206.44091796875
1306,42.0,40.0,"pusan, south korea",korean15,korean,male,1005,south korea,False,179.7333984375
1307,30.0,13.0,"nonsan, south korea",korean16,korean,female,1006,south korea,False,177.81884765625
1308,21.0,8.0,"cheju-do, south korea",korean17,korean,male,1007,south korea,False,235.1201171875
1309,25.0,7.0,"seoul, south korea",korean18,korean,male,1117,south korea,False,107.53662109375
1310,21.0,14.0,"seoul, south korea",korean19,korean,female,1118,south korea,False,155.7431640625
1311,23.0,14.0,"taegu, south korea",korean2,korean,female,239,south korea,False,154.3642578125
1312,58.0,13.0,"inchon, south korea",korean20,korean,female,1126,south korea,False,194.31298828125
1313,21.0,12.0,"ulsan, south korea",korean21,korean,male,1142,south korea,False,47.990234375
1314,19.0,8.0,"inchon, south korea",korean22,korean,female,1145,south korea,False,153.951171875
1315,49.0,12.0,"seoul, south korea",korean23,korean,female,1196,south korea,False,177.68017578125
1316,42.0,13.0,"seoul, south korea",korean24,korean,male,1370,south korea,False,155.3935546875
1317,34.0,12.0,"anseong, kyong gi, south korea",korean25,korean,female,1386,south korea,False,185.21044921875
1318,23.0,21.0,"seoul, south korea",korean26,korean,male,1507,south korea,False,146.4736328125
1319,51.0,14.0,"haenam, south korea",korean27,korean,male,1624,south korea,False,347.21630859375
1320,62.0,13.0,"seoul, south korea",korean28,korean,female,1663,south korea,False,209.51416015625
1321,19.0,8.0,"masan, south korea",korean29,korean,female,1687,south korea,False,155.43359375
1322,19.0,17.0,"seoul, south korea",korean3,korean,female,240,south korea,False,111.5361328125
1323,49.0,14.0,"seoul, south korea",korean30,korean,female,1690,south korea,False,364.9951171875
1324,18.0,7.0,"seoul, south korea",korean31,korean,female,1696,south korea,False,386.26611328125
1325,35.0,28.0,"seoul, south korea",korean32,korean,female,1715,south korea,False,284.02001953125
1326,30.0,13.0,"seongnam, south korea",korean33,korean,female,1722,south korea,False,177.3916015625
1327,20.0,11.0,"seoul, south korea",korean34,korean,female,1814,south korea,False,296.21533203125
1328,48.0,12.0,"kwangju, south korea",korean35,korean,male,1815,south korea,False,336.966796875
1329,51.0,12.0,"taegu, south korea",korean36,korean,female,1838,south korea,False,257.6826171875
1330,27.0,14.0,"seoul, south korea",korean37,korean,female,1843,south korea,False,205.66064453125
1331,25.0,10.0,"inchon, south korea",korean38,korean,male,1848,south korea,False,166.5185546875
1332,55.0,14.0,"pusan, south korea",korean39,korean,male,1862,south korea,False,243.53515625
1333,29.0,15.0,"seoul, south korea",korean4,korean,female,241,south korea,False,120.6845703125
1334,21.0,17.0,"seoul, south korea",korean40,korean,female,1943,south korea,False,110.64404296875
1335,50.0,12.0,"seoul, south korea",korean41,korean,female,1946,south korea,False,202.30322265625
1336,26.0,3.0,"bayside, new york, usa",korean42,korean,male,1950,usa,False,283.2255859375
1337,20.0,13.0,"taejon, south korea",korean43,korean,male,1952,south korea,False,151.60302734375
1338,49.0,14.0,"inchon, south korea",korean44,korean,male,1971,south korea,False,333.822265625
1339,28.0,13.0,"inchon, south korea",korean45,korean,male,1982,south korea,False,202.37744140625
1340,21.0,21.0,"seoul, south korea",korean46,korean,female,2015,south korea,False,216.71826171875
1341,23.0,10.0,"seoul, south korea",korean47,korean,male,2058,south korea,False,251.01513671875
1342,32.0,27.0,"seoul, south korea",korean48,korean,male,2075,south korea,False,131.28466796875
1343,22.0,7.0,"an yang, south korea",korean49,korean,female,2098,south korea,False,300.07470703125
1344,50.0,12.0,"seoul, south korea",korean5,korean,female,242,south korea,False,364.81103515625
1345,57.0,13.0,"taejon, south korea",korean50,korean,female,2133,south korea,False,370.0498046875
1346,25.0,16.0,"seoul, south korea",korean51,korean,male,2134,south korea,False,109.43115234375
1347,40.0,12.0,"seoul, south korea",korean52,korean,male,2158,south korea,False,141.59619140625
1348,21.0,12.0,"sunchun, south korea",korean6,korean,female,243,south korea,False,144.166015625
1349,32.0,10.0,"seoul, south korea",korean7,korean,male,244,south korea,False,52.6884765625
1350,39.0,13.0,"seoul, south korea",korean8,korean,female,452,south korea,False,113.2958984375
1351,34.0,12.0,"taejon, south korea",korean9,korean,male,474,south korea,False,199.703125
1419,24.0,5.0,"kerala state, kerala state, india",malayalam1,malayalam,male,255,india,False,165.1376953125
1420,29.0,5.0,"trivandrum, kerala, india",malayalam2,malayalam,female,592,india,False,117.18359375
1421,19.0,3.5,"bangalore, india",malayalam3,malayalam,female,1780,india,False,150.236328125
1425,26.0,13.0,"shanxi province, shanxi, china",mandarin1,mandarin,female,256,china,False,203.23046875
1426,19.0,3.0,"beijing, china",mandarin10,mandarin,male,491,china,False,100.81396484375
1430,49.0,20.0,"dalian, liaoning, china",mandarin14,mandarin,male,719,china,False,224.80419921875
1433,26.0,13.0,"wuhan, hubei, china",mandarin17,mandarin,male,796,china,False,147.61767578125
1435,27.0,13.0,"qinzhou, guangxi, china",mandarin19,mandarin,male,916,china,False,251.5126953125
1436,38.0,14.0,"nanjing, china",mandarin2,mandarin,female,257,china,False,227.25341796875
1438,38.0,9.0,"chengdu, sichuan, china",mandarin21,mandarin,female,984,china,False,197.9765625
1439,39.0,11.0,"haikou, hainan, china",mandarin22,mandarin,female,1019,china,False,106.08447265625
1441,21.0,10.0,"shanghai, china",mandarin24,mandarin,female,1089,china,False,185.568359375
1442,28.0,13.0,"wuxi, jiangsu, china",mandarin25,mandarin,female,1125,china,False,191.71484375
1443,31.0,12.0,"emei, sichuan, china",mandarin26,mandarin,female,1141,china,False,82.36181640625
1444,18.0,15.0,"chengdu, sichuan, china",mandarin27,mandarin,male,1154,china,False,181.8466796875
1445,45.0,15.0,"shanghai, china",mandarin28,mandarin,male,1447,china,False,298.4189453125
1446,24.0,4.0,"lanzhou, gansu, china",mandarin29,mandarin,male,1490,china,False,131.87353515625
1447,43.0,10.0,"jilin city, jilin, china",mandarin3,mandarin,male,258,china,False,210.6455078125
1449,26.0,13.0,"wenzhou, zhejiang, china",mandarin31,mandarin,female,1519,china,False,169.68359375
1451,25.0,6.0,"beijing, china",mandarin33,mandarin,male,1541,china,False,81.8525390625
1452,31.0,13.0,"shi jia zhuang, hebei, china",mandarin34,mandarin,female,1578,china,False,125.75390625
1453,27.0,12.0,"yantai, shandong, china",mandarin35,mandarin,female,1579,china,False,138.69873046875
1454,32.0,10.0,"beijing, china",mandarin36,mandarin,female,1580,china,False,298.47509765625
1455,32.0,12.0,"huhot, nei meng gu, china",mandarin37,mandarin,female,1581,china,False,346.0302734375
1456,33.0,12.0,"changsha, hunan, china",mandarin38,mandarin,female,1582,china,False,371.33740234375
1457,24.0,12.0,"tie ling, liaoning, china",mandarin39,mandarin,female,1583,china,False,201.7275390625
1458,24.0,6.0,"shanghai, china",mandarin4,mandarin,female,259,china,False,285.67236328125
1459,28.0,12.0,"chengdu, sichuan, china",mandarin40,mandarin,male,1614,china,False,147.77685546875
1460,34.0,13.0,"songyuan, jilin, china",mandarin41,mandarin,female,1615,china,False,261.03076171875
1461,47.0,16.0,"yanbian, jilin, china",mandarin42,mandarin,female,1616,china,False,242.99267578125
1462,24.0,15.0,"datong, shanxi, china",mandarin43,mandarin,female,1617,china,False,160.59716796875
1463,21.0,16.0,"hangzhou, zhejiang, china",mandarin44,mandarin,male,1630,china,False,275.2890625
1464,42.0,12.0,"beijing, china",mandarin45,mandarin,female,1631,china,False,351.51220703125
1465,43.0,9.0,"jilin city, jilin, china",mandarin46,mandarin,female,1636,china,False,289.744140625
1466,28.0,8.0,"beijing, china",mandarin47,mandarin,female,1644,china,False,241.67236328125
1467,37.0,12.0,"pingdingshan, henan, china",mandarin48,mandarin,male,1645,china,False,148.14892578125
1468,21.0,10.0,"shanghai, china",mandarin49,mandarin,male,1736,china,False,171.86376953125
1469,31.0,12.0,"beijing, china",mandarin5,mandarin,female,260,china,False,287.033203125
1471,25.0,10.0,"tianjin, hebei, china",mandarin51,mandarin,male,1792,china,False,166.22314453125
1472,26.0,6.0,"shaoxing, zhejiang, china",mandarin52,mandarin,female,1793,china,False,196.59619140625
1473,38.0,13.0,"ningbo, zhejiang, china",mandarin53,mandarin,female,1817,china,False,259.34765625
1474,25.0,10.0,"chengdu, sichuan, china",mandarin54,mandarin,female,1900,china,False,201.1181640625
1475,25.0,13.0,"loudi, hunan, china",mandarin55,mandarin,female,1909,china,False,291.31787109375
1476,26.0,11.0,"baoding, hebei, china",mandarin56,mandarin,female,1910,china,False,167.84814453125
1477,20.0,12.0,"shanghai, china",mandarin57,mandarin,male,1990,china,False,173.0517578125
1478,23.0,7.0,"superior, colorado, usa",mandarin58,mandarin,male,2000,usa,False,167.77001953125
1479,20.0,6.0,"kunming, yunnan, china",mandarin59,mandarin,female,2019,china,False,457.18701171875
1480,28.0,12.0,"le shan, sichuan, china",mandarin6,mandarin,female,261,china,False,312.751953125
1481,41.0,13.0,"guiyang, guizhou, china",mandarin60,mandarin,female,2109,china,False,140.50244140625
1482,33.0,16.0,"shangrao, jiangxi, china",mandarin61,mandarin,female,2116,china,False,437.81396484375
1483,24.0,7.0,"shanghai, china",mandarin62,mandarin,male,2117,china,False,96.49951171875
1484,27.0,12.0,"jiaozuo, henan, china",mandarin63,mandarin,male,2119,china,False,223.19384765625
1485,24.0,10.0,"fuzhou, fujian, china",mandarin64,mandarin,female,2129,china,False,386.0615234375
1486,20.0,5.0,"tianjin, hebei, china",mandarin65,mandarin,female,2173,china,False,338.52587890625
1487,22.0,5.0,"berkeley, california, usa",mandarin7,mandarin,male,262,usa,False,177.2060546875
1488,29.0,12.0,"jingmen, hubei, china",mandarin8,mandarin,male,430,china,False,128.8388671875
1489,38.0,12.0,"shanghai, china",mandarin9,mandarin,male,451,china,False,117.19091796875
1493,21.0,3.0,"bombay, india",marathi1,marathi,female,264,india,False,143.474609375
1494,28.0,10.0,"madras, india",marathi2,marathi,male,265,india,False,178.00244140625
1495,31.0,2.0,"bombay, india",marathi3,marathi,male,837,india,False,172.7138671875
1521,25.0,5.0,"jining, inner mongolia, china",mongolian8,mongolian,male,1842,china,False,172.6708984375
1522,19.0,5.0,"yekaterinburg, russia",mongolian9,mongolian,male,1896,russia,False,146.0703125
1527,24.0,12.0,"shangri-la, yunnan, china",naxi1,naxi,female,2164,china,False,256.400390625
1552,35.0,5.0,"bargarh, orissa, india",oriya1,oriya,male,475,india,False,114.43017578125
1553,32.0,6.0,"orissa, india",oriya2,oriya,male,1084,india,False,280.83056640625
1554,33.0,11.0,"wellga, ethiopia",oromo1,oromo,female,275,ethiopia,False,79.0986328125
1555,33.0,10.0,"yabello, burana, ethiopia",oromo2,oromo,male,1042,ethiopia,False,157.978515625
1556,35.0,8.0,"dembi dollo, ethiopia",oromo3,oromo,female,1152,ethiopia,False,111.48779296875
1570,26.0,23.0,"janow, poland",polish1,polish,female,277,poland,False,146.470703125
1571,30.0,15.0,"wolanow, poland",polish10,polish,female,842,poland,False,196.64990234375
1572,56.0,10.0,"warsaw, poland",polish11,polish,female,843,poland,False,91.24658203125
1573,40.0,20.0,"warsaw, poland",polish12,polish,male,883,poland,False,142.03955078125
1574,22.0,14.0,"gryfino, western pomerania, poland",polish13,polish,male,958,poland,False,158.85693359375
1575,97.0,35.0,"warsaw, poland",polish14,polish,male,1171,poland,False,186.0595703125
1576,25.0,9.0,"ketrzyn, poland",polish15,polish,female,1245,poland,False,136.18212890625
1577,19.0,8.0,"koszalin, poland",polish16,polish,male,1278,poland,False,125.59814453125
1578,33.0,13.0,"krakow, poland",polish17,polish,female,1453,poland,False,251.7802734375
1579,18.0,5.0,"bialystok, poland",polish18,polish,male,1483,poland,False,123.46435546875
1580,24.0,7.0,"belchatow, poland",polish19,polish,male,1549,poland,False,82.8251953125
1581,26.0,25.0,"mielec, poland",polish2,polish,female,278,poland,False,277.76806640625
1582,53.0,4.0,"gdansk, poland",polish20,polish,female,1625,poland,False,321.23291015625
1583,30.0,10.0,"kolobrzeg, poland",polish21,polish,male,1651,poland,False,166.76318359375
1584,19.0,11.0,"koszalin, poland",polish22,polish,male,1652,poland,False,371.65869140625
1585,21.0,8.0,"lobez, poland",polish23,polish,male,1653,poland,False,103.17041015625
1586,20.0,10.0,"koszalin, poland",polish24,polish,female,1654,poland,False,203.55908203125
1587,20.0,11.0,"koszalin, poland",polish25,polish,male,1671,poland,False,146.88037109375
1588,19.0,16.0,"bytow, poland",polish26,polish,male,1737,poland,False,268.578125
1589,19.0,6.0,"koszalin, poland",polish27,polish,male,1738,poland,False,236.00927734375
1590,20.0,10.0,"koszalin, poland",polish28,polish,female,1745,poland,False,179.72705078125
1591,20.0,11.0,"sianow, poland",polish29,polish,male,1748,poland,False,253.30908203125
1592,31.0,12.0,"nowy sacz, poland",polish3,polish,female,279,poland,False,172.138671875
1593,21.0,9.0,"koszalin, poland",polish30,polish,female,1749,poland,False,386.46826171875
1594,34.0,16.0,"trzebnica, poland",polish31,polish,female,1918,poland,False,265.7431640625
1595,42.0,14.0,"torun, poland",polish32,polish,male,2062,poland,False,153.31884765625
1596,21.0,7.0,"nowa ruda, poland",polish33,polish,male,2064,poland,False,109.7919921875
1597,48.0,12.0,"wroclaw, poland",polish34,polish,female,2085,poland,False,302.748046875
1598,47.0,15.0,"krakow, poland",polish4,polish,female,280,poland,False,143.84228515625
1599,22.0,9.0,"ozarow maz, poland",polish5,polish,male,482,poland,False,107.220703125
1600,26.0,8.0,"torun, poland",polish6,polish,female,626,poland,False,124.755859375
1601,20.0,6.0,"przemet, poland",polish7,polish,male,728,poland,False,200.93212890625
1602,20.0,11.0,"otwock, poland",polish8,polish,male,769,poland,False,140.6162109375
1603,23.0,15.0,"ostroleka, poland",polish9,polish,female,841,poland,False,135.298828125
1604,37.0,16.0,"bahia, brazil",portuguese1,portuguese,female,281,brazil,False,324.26318359375
1605,21.0,13.0,"novo hamburgo, rio grande do sul, brazil",portuguese10,portuguese,male,282,brazil,False,345.3134765625
1606,40.0,7.0,"sao paulo, brazil",portuguese11,portuguese,female,495,brazil,False,182.251953125
1608,18.0,9.0,"santa maria, rio grande do sul, brazil",portuguese13,portuguese,male,520,brazil,False,129.7900390625
1609,25.0,8.0,"sao paulo, brazil",portuguese14,portuguese,male,558,brazil,False,157.17138671875
1610,54.0,9.0,"sao paulo, brazil",portuguese15,portuguese,male,615,brazil,False,178.08984375
1611,25.0,15.0,"porto alegre, brazil",portuguese16,portuguese,male,632,brazil,False,167.18994140625
1612,18.0,15.0,"salinas, brazil",portuguese17,portuguese,male,806,brazil,False,142.54833984375
1614,32.0,4.0,"florianopolis, brazil",portuguese19,portuguese,male,829,brazil,False,42.73828125
1615,18.0,10.0,"brasilia, brazil",portuguese2,portuguese,female,283,brazil,False,142.45849609375
1616,21.0,10.0,"campinas, brazil",portuguese20,portuguese,male,833,brazil,False,195.4765625
1617,23.0,17.0,"sao paulo, brazil",portuguese21,portuguese,male,891,brazil,False,77.6015625
1619,29.0,10.0,"curitiba, brazil",portuguese23,portuguese,female,938,brazil,False,135.93798828125
1620,22.0,11.0,"santos, brazil",portuguese24,portuguese,female,960,brazil,False,217.591796875
1621,20.0,18.0,"rio de janeiro, brazil",portuguese25,portuguese,female,972,brazil,False,192.31005859375
1622,25.0,10.0,"campo grande, brazil",portuguese26,portuguese,female,1109,brazil,False,105.9736328125
1623,33.0,8.0,"sao paulo, brazil",portuguese27,portuguese,female,1128,brazil,False,170.0400390625
1624,36.0,10.0,"sao paulo, brazil",portuguese28,portuguese,female,1187,brazil,False,161.7021484375
1625,28.0,8.0,"vitoria, brazil",portuguese29,portuguese,male,1284,brazil,False,166.85693359375
1626,18.0,15.0,"blumenau, brazil",portuguese3,portuguese,female,284,brazil,False,230.5439453125
1627,26.0,24.0,"juiz de fora, brazil",portuguese30,portuguese,female,1285,brazil,False,114.71337890625
1628,29.0,16.0,"belo horizonte, brazil",portuguese31,portuguese,male,1286,brazil,False,209.1845703125
1629,29.0,12.0,"volta redonda, brazil",portuguese32,portuguese,male,1305,brazil,False,112.52978515625
1630,38.0,28.0,"brasilia, brazil",portuguese33,portuguese,male,1316,brazil,False,158.11083984375
1631,18.0,14.0,"porto alegre, brazil",portuguese34,portuguese,male,1376,brazil,False,74.94482421875
1632,22.0,9.0,"sao paulo, brazil",portuguese35,portuguese,female,1389,brazil,False,121.234375
1633,39.0,15.0,"uberlandia, brazil",portuguese36,portuguese,female,1438,brazil,False,367.76318359375
